Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Alcohol content (product.metafields.custom.alcohol),Appellation/Area (product.metafields.custom.appellation),Display in (product.metafields.custom.display_in),Warehouse Bin (product.metafields.custom.warehouse_bin),Bio (product.metafields.filter.bio),Country (product.metafields.filter.country),Grapes (product.metafields.filter.grapes),Grapes-dominant (product.metafields.filter.grapes-dominant),Type (product.metafields.filter.type),Region (product.metafields.filters.region),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Restricciones de edad (product.metafields.shopify.age-restrictions),Color (product.metafields.shopify.color-pattern),País (product.metafields.shopify.country),Preferencias alimentarias (product.metafields.shopify.dietary-preferences),Tipo de evento (product.metafields.shopify.event-type),Región (product.metafields.shopify.region),Dulzura del vino (product.metafields.shopify.wine-sweetness),Variedad de vino (product.metafields.shopify.wine-variety),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
costenc-2018,SET & ROS COSTENC MALVASIA DE SITGES,"<p>100% Malvasía de Sitges, a variety recovered from oblivion.</p>
<p><strong>Production limited to 2.000 bottles.</strong></p>
<p><strong>VIEW:</strong> A golden yellow colour, quite intense, very bright and clean, a movement in the glass with glyceral accents that show us a good and beautiful tear.</p>
<p><strong>BOUQUET:</strong> Intense aromas of ripe stone fruit (peach, apricot) and tropical notes.</p>
<p><strong>MOUTH:</strong> Costenc is dry and fresh with a balanced acidity on the palate. </p>
<p><strong>FOOD PAIRING:</strong> We recommend it with fish, seafood, white meats, poultry, soups, creams and vegetables.</p>",SET & ROS,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White wine,"all collections, bio, catalunya, Cataluña, eco, españa, malvasia, nacional, seco, SITGES, spain, vino blanco",true,Size,0.75 L,,Vintage,2020,,,,,410,1000.0,shopify,deny,manual,22.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Disenosintitulo_81.png?v=1727283528,1,"",false,,,,,,,,,,,,,,"13,50%",Alt Camp,All collections,G24,TRUE,Spain,Malvasía de Sitges,Malvasía de Sitges,White wine,Catalunya,,,,,,,,,,,,,,,kg,,12.40,active
guilla-2017,CELLER CERCAVINS GUILLA,"<p><strong>VIEW: </strong>Straw-gold color with golden reflections, powerful tears with a slow descent.</p>
<p><strong>BOUQUET: </strong>Aromas marked by notes of ripe white fruits (baked apple, apricot, peach) combined with aging memories such as toasted notes and nuts, tea leaf, carob, balsamic, brioche, mushroom, and toasted bread.</p>
<p><strong>MOUTH: </strong>Wide and structured on the palate, refreshing acidity, creamy and enveloping sensation, background of lactic and balsamic (sweet pepper, menthol) notes, long aftertaste with floral and balsamic retronasal.<strong></strong></p>
<!---->",CERCAVINS,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White wine,"all collections, Catalonia, catalunya, Cataluña, cercavins, costers del segre, espanya, españa, lerida, lleida, macabeo, nacional, seco, spain, verdu, vino blanco",true,Size,0.75 L,,Vintage,2017,,,,,407,1000.0,shopify,deny,manual,8.95,14.30,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Disenosintitulo_43_ee94bebf-c547-4fd1-9b71-7b5f40ea2888.png?v=1724265807,1,"",false,,,,,,,,,,,,,,13%,D.O. Costers del Segre,All collections,F51,,Spain,Macabeo,Macabeo (Viura),White wine,Catalunya,,,,,,,,,,,,,,,kg,,4.60,active
perle-rose-davril,VIGNOBLES MALLARD PERLE DE ROSÉ D'AVRIL,"<p><strong>VIEW</strong>: Rose-colored with a delicate aroma of red berries and dried apricot.</p>
<p><strong>BOUQUET</strong>: Sweet.</p>
<p><strong>MOUTH</strong>: Elegant and fresh taste, sweet but not cloying.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Rose Wine,"ABRIL, all collections, AVRIL, Bordeaux, dulce, france, francia, merlot, NV, rosa, vin de france",true,Size,0.75 L,,Vintage,No Vintage,,,,,329,1000.0,shopify,deny,manual,12.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/fk1fbgi0r2mj3p4l9let7gmbexs3wwfi-PhotoRoom.png-PhotoRoom.jpg?v=1702900120,1,"",false,,,,,,,,,,,,,,11%,"Vin de France, Bordeaux",All collections,P13,TRUE,France,Merlot,Merlot,Rose wine,Bordeaux,,,,,,,,,,,,,,,kg,,5.77,active
perle-rose-davril,,,,,,,,,0.75 L,,,2023,,,,,792,1000.0,shopify,deny,manual,12.50,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.77,
mousseux-brut,VIGNOBLES MALLARD BLANC BRUT MALLARD,"<p><strong>AGING: </strong>6 months in stainless steel tanks.</p>
<p><strong>VIEW: </strong><span>Pale color with a bright rim.</span><br></p>
<p><strong>BOUQUET: </strong>The brut offers a lively bouquet, while the semi-dry rosé spreads on gourmet notes of small red fruits.</p>
<p><strong>MOUTH: </strong>The rosé has a long finish with persistent notes of small red fruits.</p>
<p><strong>FOOD PAIRING:</strong><span style=""font-size: 0.875rem;""> Perfect for an aperitif and pairs well with seafood platters.</span></p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Sparkling Wine,"all collections, blanco, Bordeaux, dulce, espumoso, france, francia, internacional, moscatel, NV, vin de france",true,Size,0.75 L,,,,,,,,328,1000.0,shopify,deny,manual,16.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Perfectfordinneraperitifsorcelebratorytoasts._18.png?v=1739446995,1,"",false,,,,,,,,,,,,,,"12,5%",Vin de France,All collections,P13,TRUE,France,Sémillon,Moscatel,Sparkling wine,Bordeaux,,,,,,,,,,,,,,,kg,,7.63,active
copy-of-chateau-naudonnet-plaisance-rouge,VIGNOBLES MALLARD FLEUR DE SAUVIGNON MOELLEUX,"<p><strong>VIEW</strong>: Golden-yellow color with a pleasant aroma of nuts, papaya, white flowers, and honey.</p>
<p><strong>BOUQUET</strong>: Aromatic with notes of forest nuts, papaya, and honey.</p>
<p><strong>MOUTH</strong>: Slightly sweet and very fresh taste.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Bordeaux, france, francia, internacional, sauvignon gris",true,Vintage,2020,,Size,0.75 L,,,,,327,1000.0,shopify,deny,manual,11.75,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/7hlzzell9kr76mshzmm25im3hxbd9sga_1_-PhotoRoom.png-PhotoRoom.jpg?v=1702900182,1,"",false,,,,,,,,,,,,,,13%,A.O.P. Bordeaux Moelleux,All collections,P12,TRUE,France,Sauvignon Gris,Sauvignon Gris,White wine,Bordeaux,,,,,,,,,,,,,,,kg,,5.77,active
chateau-naudonnet-plaisance-rouge,VIGNOBLES MALLARD CHÂTEAU NAUDONNET PLAISANCE ROUGE,"<p><strong>Aging: </strong>Cold pre-fermentation maceration followed by long, temperature-controlled vatting.</p>
<p><strong>View: </strong>Well-balanced with good tannic structure, this cuvée combines the fruitiness of Merlot with the power of Cabernet.</p>
<p><strong>Bouquet: </strong>A complex nose with notes of morello cherry and chocolate.</p>
<p><strong>Mouth: </strong>Harmonious on the palate with an elegant finish that reveals the magnificent terroir of Graves d’Escoussans.</p>
<p><strong>Food Pairing: </strong>This wine pairs beautifully with duck or pork confit, leg of lamb, or a fine herb-crusted rack of lamb.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, internacional, merlot, seco, tinto",true,Vintage,2020,,Size,0.75 L,,,,,326,1000.0,shopify,deny,manual,13.05,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_2_a88a0adf-22a0-4507-bcf0-5b013c2fc87b.jpg?v=1702884097,1,"",false,,,,,,,,,,,,,,13%,A.O.P. Bordeaux,All collections,P13,TRUE,France,Cabernet Sauvignon / Merlot,Cabernet Sauvignon,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,6.29,active
chateau-naudonnet-plaisance-entre-deux-mers,VIGNOBLES MALLARD CHÂTEAU NAUDONNET PLAISANCE ENTRE DEUX MERS,"<p><strong>VIEW</strong>: <span data-mce-fragment=""1"">Pale yellow color with green highlights.</span></p>
<p><strong>BOUQUET</strong>: T<span data-mce-fragment=""1"">he nose is rich, complex with notes of </span>white flowers and citrus fruits.</p>
<p><strong>MOUTH</strong>: <span data-mce-fragment=""1"">Superb fruity attack which introduces a delicious, full and charming palate.</span></p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, internacional, merlot, seco, tinto",true,Vintage,2022,,Size,0.75 L,,,,,325,1000.0,shopify,deny,manual,12.15,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-3176.png?v=1718294134,1,"",false,,,,,,,,,,,,,,13%,A.O.P. Entre deux mers,All collections,P11,TRUE,France,Sauvignon Blanc / Sauvignon Gris,Sauvignon Blanc,White wine,Bordeaux,,,,,,,,,,,,,,,kg,,6.06,active
chateau-naudonnet-plaisance-entre-deux-mers,,,,,,,,,2024,,,0.75 L,,,,,794,1000.0,shopify,deny,manual,12.15,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.25,
chateau-la-croix-fourche,VIGNOBLES MALLARD CHÂTEAU LA CROIX FOURCHE MALLARD,"<p><strong>VIEW</strong>: This wine has a deep dark red color with amethyst hues.</p>
<p><strong>BOUQUET</strong>: The aroma is powerful, yet elegant, with notes of dark berries, fruit jam, leather, cedarwood, and vanilla.</p>
<p><strong>MOUTH</strong>: The taste is full-bodied and rich, with excellent tannins that are both subtle and pronounced.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, internacional, merlot, saint emilion, seco, tinto",true,Vintage,2022,,Size,0.75 L,,,,,324,1000.0,shopify,deny,manual,21.85,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/486mppjzoilxghjjr4qhdhm6hz9uu5ze-PhotoRoom.png-PhotoRoom.jpg?v=1702856769,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.P. Saint-Émilion,All collections,P11,TRUE,France,Merlot / Cabernet,Merlot,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,9.13,active
chateau-l-agnet-la-carriere-premier-vin,VIGNOBLES MALLARD CHÂTEAU L’AGNET LA CARRIÈRE 1ER VIN SAUTERNES,"<p><strong>AGING: </strong>Manual harvest with successive selections, followed by a gentle and slow pressing. Aged in concrete tanks.</p>
<p><strong>VIEW: </strong>Golden color with copper reflections.</p>
<p><strong>BOUQUET: </strong>An extremely delicate bouquet combining blond tobacco, raisins, and honey.</p>
<p><strong>MOUTH: </strong>The palate balances opulence and freshness, achieving a perfect harmony between vibrant acidity and richness, enhanced by notes of candied citrus fruits.</p>
<p><strong>FOOD PAIRING: </strong>Enjoy simply as an aperitif with Roquefort toasts or serve with sweetbreads or roasted poultry.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Dessert Wine,"all collections, Bordeaux, dulce, france, francia, internacional, postre, sauternes",true,Vintage,2022,,Size,0.75 L,,,,,793,1000.0,shopify,deny,manual,29.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image-PhotoRoom.png-PhotoRoom_4.jpg?v=1702831653,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.P. Sauternes,All collections,P13,TRUE,France,Sémillon,Sémillon,White wine,Bordeaux,,,,francia,,,,dulce,blanco,,,,,,kg,,14.38,active
chateau-l-agnet-la-carriere-cuvee-tradition,VIGNOBLES MALLARD CHÂTEAU L’AGNET LA CARRIÈRE SAUTERNES CUVÉE TRADITION,"<p><strong>VIEW</strong>: White wine with a clear golden color.</p>
<p><strong>BOUQUET</strong>: This wine has an exquisite aroma of sugared fruits and white flowers.</p>
<p><strong>MOUTH</strong>: The taste is rich and full-bodied, with an excellent balance between freshness and sweetness, featuring light notes of candied citrus fruits.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Dessert Wine,"all collections, blanco, Bordeaux, dulce, france, francia, internacional, sauternes, semillon",true,Vintage,2020,,Size,0.75 L,,,,,322,1000.0,shopify,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/ajzp1eiiw7wlclv8icko7ilg6obq131g-PhotoRoom.png-PhotoRoom.jpg?v=1702900035,1,"",false,,,,,,,,,,,,,,13%,A.O.P. Sauternes,All collections,P12,,France,Sémillon,Sémillon,White wine,Bordeaux,,,,,,,,,,,,,,,kg,,10.00,active
chateau-jardiney,VIGNOBLES MALLARD CHÂTEAU JARDINEY,"<p><strong>VIEW</strong>: Red wine with a fruity aroma and elegant taste, featuring notes of cherry and chocolate.</p>
<p><strong>BOUQUET</strong>: Fruity with a hint of cherry and chocolate.</p>
<p><strong>MOUTH</strong>: Well-structured with soft tannins, offering an elegant and harmonious taste with a good aftertaste.</p>",VIGNOBLES MALLARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, internacional, merlot, seco, tinto",true,Vintage,2020,,Size,0.75 L,,,,,321,1000.0,shopify,deny,manual,13.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/jardiney-Photoroom.png-Photoroom.jpg?v=1709135390,1,"",false,,,,,,,,,,,,,,13%,A.O.P. Bordeaux,All collections,P12,TRUE,France,Cabernet Sauvignon / Merlot,Cabernet Sauvignon,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,5.57,active
grignan-les-adhemar-rouge,DOMAINE SAINT LUC CUVÉE EMILIANE,"<p><strong>VIEW</strong>: Deep garnet red color with ruby reflections, indicating a fully matured wine.</p>
<p><strong>BOUQUET</strong>: Aroma of red and black fruits such as cherry, raspberry, and strawberry, complemented by notes of liquorice and garrigue.</p>
<p><strong>MOUTH</strong>: Noble and flattering palate with length and flexibility. Rich and powerful structure with concentrated tannins, balanced without excessive power. Finish with a note of violet, typical of Syrah.</p>",DOMAINE SAINT LUC,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Côtes du Rhône, france, francia, garnacha, grignan les adhemar, internacional, seco, syrah, tinto",true,Vintage,2020,,Size,0.75 L,,,,,308,1000.0,shopify,deny,manual,12.50,14.50,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_c0643df3-4a4a-41f7-8caa-8344fab999c4.jpg?v=1702882938,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.C. Grignan-lès-Adhémar,All collections,N13,,France,Syrah / Garnacha,Syrah,Red wine,Rhone Valley,,,,,,,,,,,,,,,kg,,4.86,active
grignan-les-adhemar-rouge,,,,,,,,,2019,,,0.75 L,,,,,,1000.0,shopify,deny,manual,12.50,14.50,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.86,
cotes-su-rhone-village-cuvee-grand-bosquet,DOMAINE SAINT LUC GRAND BOSQUET,"<p><strong>VIEW</strong>: Red wine with a garnet hue and ruby undertones.</p>
<p><strong>BOUQUET</strong>: This wine has a fruity aroma with hints of spices.</p>
<p><strong>MOUTH</strong>: It has a round and soft taste with well-balanced tannins, and notes of strawberries and Sichuan pepper in the flavor.</p>",DOMAINE SAINT LUC,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Côtes du Rhône, france, francia, garnacha, internacional, semiseco, syrah, tinto",true,Vintage,2021,,Size,0.75 L,,,,,306,1000.0,shopify,deny,manual,12.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-2860.png?v=1716314007,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.C. Côtes du Rhône Villages Suze-la-Rousse,All collections,N11,,France,Syrah / Garnacha,Syrah,Red wine,Rhone Valley,,,,,,,,,,,,,,,kg,,4.86,active
cotes-su-rhone-village-cuvee-escale-serine,DOMAINE SAINT LUC SÉRINE,"<p><strong>VIEW</strong>: Deep tawny color with a golden hue.</p>
<p><strong>BOUQUET</strong>: Aromas of dried fruits, nuts, and hints of oak.</p>
<p><strong>MOUTH</strong>: Rich and complex, with flavors of caramel, toffee, and a lingering nuttiness.</p>",DOMAINE SAINT LUC,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Côtes du Rhône, france, francia, garnacha, internacional, seco, suze la rousse, syrah, tinto",true,Vintage,2018,,Size,0.75 L,,,,,305,1000.0,shopify,deny,manual,19.55,26.20,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-2858.png?v=1716314069,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.C. Côtes du Rhône Villages Suze-la-Rousse ,All collections,N11,,France,Syrah / Garnacha,Syrah,Red wine,Rhone Valley,,,,,,,,,,,,,,,kg,,7.26,active
domaine-sergent,DOMAINE SERGENT MADIRAN,"<p><strong>VIEW</strong>: Deep dark ruby color.</p>
<p><strong>BOUQUET</strong>: Fruity aromas (blackberry, blackcurrant), spicy and peppery notes on a mineral background.</p>
<p><strong>MOUTH</strong>: Bright, fresh, tannic taste with notes of ripe red fruits.</p>",DOMAINE SERGENT,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, cabernet franc, cabernet sauvignon, france, francia, internacional, madiran, seco, Sud-Ouest, tannat, tinto",true,Vintage,2018,,Size,0.75 L,,,,,291,1000.0,shopify,deny,manual,13.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/f6sl30pz8v23y2deec1pobjz2ngzz24i-PhotoRoom.png-PhotoRoom.jpg?v=1702899121,1,"",false,,,,,,,,,,,,,,14%,A.O.C. Madiran,All collections,M51,,France,Tannat / Cabernet Franc / Cabernet Sauvignon,Tannat,Red wine,South West (Sud-Ouest),,,,,,,,,,,,,,,kg,,4.30,active
chateau-le-bruilleau,CHÂTEAU LE BRUILLEAU,"<p><strong>VIEW</strong>: Deep ruby color.</p>
<p><strong>BOUQUET</strong>: Aroma of black and red fruits with vanilla notes.</p>
<p><strong>MOUTH</strong>: Rich, balanced taste with soft tannins and a long aftertaste.</p>",CHÂTEAU LE BRUILLEAU,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, internacional, merlor, pessac leognan, seco, tinto",true,Vintage,2018,,Size,0.75 L,,,,,290,1000.0,shopify,deny,manual,28.95,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/ddk46324eioi38h4uzc6b2ewu7djzem0-PhotoRoom.png-PhotoRoom.jpg?v=1702899245,1,"",false,,,,,,,,,,,,,,"14,5%",A.O.C. Pessac-Léognan,All collections,O51,,France,Merlot / Cabernet Sauvignon,Merlot,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,11.30,active
chateau-des-gravieres,"CHÂTEAU DES GRAVIÈRES, GRAVES","<p><strong>VIEW</strong>: Bright and deep ruby color.</p>
<p><strong>BOUQUET</strong>: Elegant combination of red fruit and coffee aromas, evolving to notes of black fruits, cocoa, and spices after aeration.</p>
<p><strong>MOUTH</strong>: Soft, bright, and fresh taste with a very long aftertaste featuring hints of bread toast.</p>",CHÂTEAU DES GRAVIERES,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, graves, internacional, merlot, seco, tinto",true,Vintage,2020,,Size,0.75 L,,,,,289,1000.0,shopify,deny,manual,17.85,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Disenosintitulo_96.png?v=1732790495,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.C. Graves,All collections,O31,,France,Merlot /  Cabernet Sauvignon,Merlot,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,6.10,active
val-de-loire-chardonnay,LA TOUR BEAUMONT HAUT POITOU CHARDONNAY,"<p><strong>VIEW</strong>: White wine</p>
<p><strong>BOUQUET</strong>: Expresses floral notes and white flesh fruit.</p>
<p><strong>MOUTH</strong>: A fine, fruity wine with a long finish.</p>",LA TOUR BEAUMONT,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, chardonnay, france, francia, internacional, seco, Val de Loire",true,Vintage,2024,,Size,0.75 L,,,,,871,1000.0,shopify,deny,manual,12.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image-PhotoRoom.png-PhotoRoom_12.jpg?v=1702886348,1,"",false,,,,,,,,,,,,,,13%,I.G.P. Val de Loire,All collections,Q41,,France,Chardonnay,Chardonnay,White wine,Loire Valley (Val de Loire),,,,,,,,,,,,,,,kg,,4.92,active
ceramista-blanc-1,CHÂTEAU ROMBEAU CERAMISTA BLANC,"<p><strong>VIEW</strong>: Pale yellow color with a very lively and elegant aroma of grapefruit and light notes of white pepper.</p>
<p><strong>BOUQUET</strong>: Grapefruit and white pepper notes.</p>
<p><strong>MOUTH</strong>: Delicate, with fresh and lively taste.</p>",CHÂTEAU ROMBEAU,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, aop, blanco, cotes du roussillon villages, france, francia, garnacha blanca, grenache gris, internacional, Languedoc-Roussillon, seco, white",true,Vintage,2022,,Size,0.75 L,,,,,167,1000.0,shopify,deny,manual,12.90,16.40,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Disenosintitulo.png?v=1721325850,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.P. Côtes du Roussillon Villages,All collections,M31,,France,Grenache Blanc / Grenache Gris,Grenache Blanc,White wine,Languedoc-Roussillon,,,,,,,,,,,,,,,kg,,4.50,active
fourcas-dupre-n2,Nº2 DE FOURCAS DUPRÉ,"<p><strong>VIEW</strong>: Bright dark red color.</p>
<p><strong>BOUQUET</strong>: Aromas of strawberry, strawberry jam, and blueberry.</p>
<p><strong>MOUTH</strong>: Lively taste with a light acidity, notes of undergrowth, mushrooms, and rose jam.</p>",FOURCAS DUPRÉ,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Bordeaux, cabernet sauvignon, france, francia, haut medoc, internacional, merlot, seco, tinto",true,Vintage,2019,,Size,0.75 L,,,,,253,1000.0,shopify,deny,manual,16.00,18.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/BOUT-N_2-DE-FOURCAS-DUPRE.png?v=1712225021,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.C. Haut-Medoc,All collections,O32,,France,Merlot / Cabernet Sauvignon,Merlot,Red wine,Bordeaux,,,,,,,,,,,,,,,kg,,6.80,active
